County,Year,Age, Female Population , Male Population , Total Population , Female Voters , Male Voters , Unknown Voters , Total Voters , Female Ballots , Male Ballots , Unknown Ballots , Total Ballots ,Female Registered Population,Male Registered Population,Total Registered Population,Female Pop Turnout,Male Pop Turnout,Total Pop Turnout,Female Voter Turnout, Male Voter Turnout ,Total Voter Turnout
Lewis,2008,45-54,5605.00 ,5527.00 ,11132.00 ,4183.00 ,3758.00 ,1.00 ,7942.00 ,3526.00 ,3097.00 ,1.00 ,6624.00 ,0.75 ,0.68 ,0.71 ,0.63 ,0.56 ,0.60 ,0.84 ,0.82 ,0.83 
Lewis,2008,55-64,4990.00 ,4952.00 ,9942.00 ,4275.00 ,4030.00 ,2.00 ,8307.00 ,3836.00 ,3620.00 ,1.00 ,7457.00 ,0.86 ,0.81 ,0.84 ,0.77 ,0.73 ,0.75 ,0.90 ,0.90 ,0.90 
Lewis,2008,65-,6655.00 ,5689.00 ,12344.00 ,5570.00 ,4924.00 ,,10494.00 ,5161.00 ,4630.00 ,,9791.00 ,0.84 ,0.87 ,0.85 ,0.78 ,0.81 ,0.79 ,0.93 ,0.94 ,0.93 
Lincoln,2008,0TOTAL,4105.00 ,4047.00 ,8152.00 ,3545.00 ,3357.00 ,,6902.00 ,3065.00 ,2859.00 ,,5924.00 ,0.86 ,0.83 ,0.85 ,0.75 ,0.71 ,0.73 ,0.86 ,0.85 ,0.86 
Lincoln,2008,18-24,294.00 ,331.00 ,625.00 ,276.00 ,263.00 ,,539.00 ,174.00 ,154.00 ,,328.00 ,0.94 ,0.79 ,0.86 ,0.59 ,0.47 ,0.52 ,0.63 ,0.59 ,0.61 
Lincoln,2008,25-34,436.00 ,426.00 ,862.00 ,393.00 ,382.00 ,,775.00 ,268.00 ,270.00 ,,538.00 ,0.90 ,0.90 ,0.90 ,0.61 ,0.63 ,0.62 ,0.68 ,0.71 ,0.69 
Lincoln,2008,35-44,579.00 ,579.00 ,1158.00 ,452.00 ,400.00 ,,852.00 ,366.00 ,309.00 ,,675.00 ,0.78 ,0.69 ,0.74 ,0.63 ,0.53 ,0.58 ,0.81 ,0.77 ,0.79 
Lincoln,2008,45-54,858.00 ,852.00 ,1710.00 ,700.00 ,634.00 ,,1334.00 ,615.00 ,542.00 ,,1157.00 ,0.82 ,0.74 ,0.78 ,0.72 ,0.64 ,0.68 ,0.88 ,0.85 ,0.87 
Lincoln,2008,55-64,840.00 ,853.00 ,1693.00 ,760.00 ,729.00 ,,1489.00 ,707.00 ,670.00 ,,1377.00 ,0.90 ,0.85 ,0.88 ,0.84 ,0.79 ,0.81 ,0.93 ,0.92 ,0.92 
Lincoln,2008,65-,1098.00 ,1006.00 ,2104.00 ,964.00 ,949.00 ,,1913.00 ,935.00 ,914.00 ,,1849.00 ,0.88 ,0.94 ,0.91 ,0.85 ,0.91 ,0.88 ,0.97 ,0.96 ,0.97 
Mason,2008,0TOTAL,22678.00 ,24391.00 ,47069.00 ,17203.00 ,15498.00 ,61.00 ,32762.00 ,14522.00 ,12997.00 ,21.00 ,27540.00 ,0.76 ,0.64 ,0.70 ,0.64 ,0.53 ,0.59 ,0.84 ,0.84 ,0.84 
Mason,2008,18-24,2046.00 ,2648.00 ,4694.00 ,1317.00 ,1124.00 ,10.00 ,2451.00 ,753.00 ,593.00 ,6.00 ,1352.00 ,0.64 ,0.42 ,0.52 ,0.37 ,0.22 ,0.29 ,0.57 ,0.53 ,0.55 
Mason,2008,25-34,2902.00 ,3707.00 ,6609.00 ,1687.00 ,1433.00 ,6.00 ,3126.00 ,1176.00 ,919.00 ,3.00 ,2098.00 ,0.58 ,0.39 ,0.47 ,0.41 ,0.25 ,0.32 ,0.70 ,0.64 ,0.67 
Mason,2008,35-44,3376.00 ,3888.00 ,7264.00 ,2151.00 ,1873.00 ,5.00 ,4029.00 ,1640.00 ,1389.00 ,1.00 ,3030.00 ,0.64 ,0.48 ,0.55 ,0.49 ,0.36 ,0.42 ,0.76 ,0.74 ,0.75 
Mason,2008,45-54,4472.00 ,4702.00 ,9174.00 ,3479.00 ,2975.00 ,12.00 ,6466.00 ,2880.00 ,2484.00 ,4.00 ,5368.00 ,0.78 ,0.63 ,0.70 ,0.64 ,0.53 ,0.59 ,0.83 ,0.83 ,0.83 
Mason,2008,55-64,4528.00 ,4395.00 ,8923.00 ,3898.00 ,3590.00 ,16.00 ,7504.00 ,3606.00 ,3267.00 ,5.00 ,6878.00 ,0.86 ,0.82 ,0.84 ,0.80 ,0.74 ,0.77 ,0.93 ,0.91 ,0.92 
Mason,2008,65-,5354.00 ,5051.00 ,10405.00 ,4671.00 ,4503.00 ,12.00 ,9186.00 ,4467.00 ,4345.00 ,2.00 ,8814.00 ,0.87 ,0.89 ,0.88 ,0.83 ,0.86 ,0.85 ,0.96 ,0.96 ,0.96 
Okanogan,2008,0TOTAL,15300.97 ,15388.96 ,30689.92 ,10756.00 ,9767.00 ,,20523.00 ,8706.00 ,7920.00 ,,16626.00 ,0.70 ,0.63 ,0.67 ,0.57 ,0.51 ,0.54 ,0.81 ,0.81 ,0.81 
Okanogan,2008,18-24,1470.00 ,1611.00 ,3081.01 ,783.00 ,671.00 ,,1454.00 ,410.00 ,352.00 ,,762.00 ,0.53 ,0.42 ,0.47 ,0.28 ,0.22 ,0.25 ,0.52 ,0.52 ,0.52 
Okanogan,2008,25-34,2042.00 ,2165.00 ,4207.00 ,1162.00 ,1022.00 ,,2184.00 ,722.00 ,598.00 ,,1320.00 ,0.57 ,0.47 ,0.52 ,0.35 ,0.28 ,0.31 ,0.62 ,0.59 ,0.60 
Okanogan,2008,35-44,2396.00 ,2416.00 ,4812.00 ,1364.00 ,1167.00 ,,2531.00 ,978.00 ,831.00 ,,1809.00 ,0.57 ,0.48 ,0.53 ,0.41 ,0.34 ,0.38 ,0.72 ,0.71 ,0.71 
Okanogan,2008,45-54,3108.00 ,2987.00 ,6094.98 ,2313.00 ,1959.00 ,,4272.00 ,1911.00 ,1619.00 ,,3530.00 ,0.74 ,0.66 ,0.70 ,0.61 ,0.54 ,0.58 ,0.83 ,0.83 ,0.83 
Okanogan,2008,55-64,2944.99 ,3029.98 ,5974.98 ,2416.00 ,2319.00 ,,4735.00 ,2186.00 ,2078.00 ,,4264.00 ,0.82 ,0.77 ,0.79 ,0.74 ,0.69 ,0.71 ,0.90 ,0.90 ,0.90 
Okanogan,2008,65-,3339.98 ,3179.98 ,6519.95 ,2718.00 ,2629.00 ,,5347.00 ,2499.00 ,2442.00 ,,4941.00 ,0.81 ,0.83 ,0.82 ,0.75 ,0.77 ,0.76 ,0.92 ,0.93 ,0.92 
Pacific,2008,0TOTAL,8501.00 ,8362.00 ,16863.00 ,6880.00 ,6174.00 ,,13054.00 ,5684.00 ,4959.00 ,,10643.00 ,0.81 ,0.74 ,0.77 ,0.67 ,0.59 ,0.63 ,0.83 ,0.80 ,0.82 
Pacific,2008,18-24,620.00 ,719.00 ,1339.00 ,451.00 ,413.00 ,,864.00 ,234.00 ,188.00 ,,422.00 ,0.73 ,0.57 ,0.65 ,0.38 ,0.26 ,0.32 ,0.52 ,0.46 ,0.49 
Pacific,2008,25-34,826.00 ,929.00 ,1755.00 ,535.00 ,502.00 ,,1037.00 ,340.00 ,299.00 ,,639.00 ,0.65 ,0.54 ,0.59 ,0.41 ,0.32 ,0.36 ,0.64 ,0.60 ,0.62 
Pacific,2008,35-44,1070.00 ,1065.00 ,2135.00 ,680.00 ,621.00 ,,1301.00 ,508.00 ,450.00 ,,958.00 ,0.64 ,0.58 ,0.61 ,0.47 ,0.42 ,0.45 ,0.75 ,0.72 ,0.74 
Pacific,2008,45-54,1543.00 ,1523.00 ,3066.00 ,1254.00 ,1035.00 ,,2289.00 ,992.00 ,785.00 ,,1777.00 ,0.81 ,0.68 ,0.75 ,0.64 ,0.52 ,0.58 ,0.79 ,0.76 ,0.78 
Pacific,2008,55-64,1882.00 ,1766.00 ,3648.00 ,1629.00 ,1455.00 ,,3084.00 ,1461.00 ,1253.00 ,,2714.00 ,0.87 ,0.82 ,0.85 ,0.78 ,0.71 ,0.74 ,0.90 ,0.86 ,0.88 
Pacific,2008,65-,2560.00 ,2360.00 ,4920.00 ,2331.00 ,2148.00 ,,4479.00 ,2149.00 ,1984.00 ,,4133.00 ,0.91 ,0.91 ,0.91 ,0.84 ,0.84 ,0.84 ,0.92 ,0.92 ,0.92 
Pend Oreille,2008,0TOTAL,4930.00 ,5036.00 ,9966.00 ,4033.00 ,3720.00 ,18.00 ,7771.00 ,3339.00 ,3109.00 ,13.00 ,6461.00 ,0.82 ,0.74 ,0.78 ,0.68 ,0.62 ,0.65 ,0.83 ,0.84 ,0.83 
Pend Oreille,2008,18-24,353.00 ,394.00 ,747.00 ,307.00 ,256.00 ,5.00 ,568.00 ,156.00 ,145.00 ,2.00 ,303.00 ,0.87 ,0.65 ,0.76 ,0.44 ,0.37 ,0.41 ,0.51 ,0.57 ,0.53 
Pend Oreille,2008,25-34,515.00 ,486.00 ,1001.00 ,369.00 ,345.00 ,4.00 ,718.00 ,225.00 ,210.00 ,3.00 ,438.00 ,0.72 ,0.71 ,0.72 ,0.44 ,0.43 ,0.44 ,0.61 ,0.61 ,0.61 
Pend Oreille,2008,35-44,738.00 ,752.00 ,1490.00 ,518.00 ,434.00 ,1.00 ,953.00 ,398.00 ,325.00 ,1.00 ,724.00 ,0.70 ,0.58 ,0.64 ,0.54 ,0.43 ,0.49 ,0.77 ,0.75 ,0.76 
Pend Oreille,2008,45-54,1103.00 ,1096.00 ,2199.00 ,900.00 ,757.00 ,1.00 ,1658.00 ,746.00 ,633.00 ,1.00 ,1380.00 ,0.82 ,0.69 ,0.75 ,0.68 ,0.58 ,0.63 ,0.83 ,0.84 ,0.83 
Pend Oreille,2008,55-64,1069.00 ,1185.00 ,2254.00 ,945.00 ,965.00 ,3.00 ,1913.00 ,881.00 ,878.00 ,3.00 ,1762.00 ,0.88 ,0.81 ,0.85 ,0.82 ,0.74 ,0.78 ,0.93 ,0.91 ,0.92 
Pend Oreille,2008,65-,1152.00 ,1123.00 ,2275.00 ,994.00 ,963.00 ,4.00 ,1961.00 ,933.00 ,918.00 ,3.00 ,1854.00 ,0.86 ,0.86 ,0.86 ,0.81 ,0.82 ,0.81 ,0.94 ,0.95 ,0.95 
Pierce,2008,0TOTAL,302393.00 ,291204.00 ,593597.00 ,220226.00 ,189894.00 ,475.00 ,410595.00 ,173018.00 ,145490.00 ,237.00 ,318745.00 ,0.73 ,0.65 ,0.69 ,0.57 ,0.50 ,0.54 ,0.79 ,0.77 ,0.78 
Pierce,2008,18-24,39991.00 ,41459.00 ,81450.00 ,23369.00 ,20262.00 ,162.00 ,43793.00 ,12460.00 ,9791.00 ,71.00 ,22322.00 ,0.58 ,0.49 ,0.54 ,0.31 ,0.24 ,0.27 ,0.53 ,0.48 ,0.51 
Pierce,2008,25-34,55108.00 ,55009.00 ,110117.00 ,36172.00 ,29413.00 ,106.00 ,65691.00 ,24270.00 ,18598.00 ,47.00 ,42915.00 ,0.66 ,0.53 ,0.60 ,0.44 ,0.34 ,0.39 ,0.67 ,0.63 ,0.65 
Pierce,2008,35-44,56294.00 ,57019.00 ,113313.00 ,39505.00 ,34171.00 ,71.00 ,73747.00 ,29842.00 ,24888.00 ,41.00 ,54771.00 ,0.70 ,0.60 ,0.65 ,0.53 ,0.44 ,0.48 ,0.76 ,0.73 ,0.74 
Pierce,2008,45-54,59889.00 ,59448.00 ,119337.00 ,45827.00 ,41498.00 ,62.00 ,87387.00 ,37936.00 ,33509.00 ,40.00 ,71485.00 ,0.77 ,0.70 ,0.73 ,0.63 ,0.56 ,0.60 ,0.83 ,0.81 ,0.82 
Pierce,2008,55-64,43868.00 ,41776.00 ,85644.00 ,36731.00 ,33298.00 ,40.00 ,70069.00 ,33002.00 ,29521.00 ,16.00 ,62539.00 ,0.84 ,0.80 ,0.82 ,0.75 ,0.71 ,0.73 ,0.90 ,0.89 ,0.89 
Pierce,2008,65-,47243.00 ,36493.00 ,83736.00 ,38622.00 ,31252.00 ,34.00 ,69908.00 ,35508.00 ,29183.00 ,22.00 ,64713.00 ,0.82 ,0.86 ,0.83 ,0.75 ,0.80 ,0.77 ,0.92 ,0.93 ,0.93 
San Juan,2008,0TOTAL,6713.00 ,6347.00 ,13060.00 ,6097.00 ,5491.00 ,5.00 ,11593.00 ,5492.00 ,4905.00 ,5.00 ,10402.00 ,0.91 ,0.87 ,0.89 ,0.82 ,0.77 ,0.80 ,0.90 ,0.89 ,0.90 
San Juan,2008,18-24,358.00 ,392.00 ,750.00 ,364.00 ,364.00 ,,728.00 ,244.00 ,235.00 ,,479.00 ,1.02 ,0.93 ,0.97 ,0.68 ,0.60 ,0.64 ,0.67 ,0.65 ,0.66 
San Juan,2008,25-34,618.00 ,582.00 ,1200.00 ,496.00 ,396.00 ,2.00 ,894.00 ,389.00 ,304.00 ,1.00 ,694.00 ,0.80 ,0.68 ,0.75 ,0.63 ,0.52 ,0.58 ,0.78 ,0.77 ,0.78 
San Juan,2008,35-44,862.00 ,836.00 ,1698.00 ,656.00 ,562.00 ,1.00 ,1219.00 ,547.00 ,462.00 ,2.00 ,1011.00 ,0.76 ,0.67 ,0.72 ,0.63 ,0.55 ,0.60 ,0.83 ,0.82 ,0.83 
San Juan,2008,45-54,1433.00 ,1282.00 ,2715.00 ,1266.00 ,997.00 ,1.00 ,2264.00 ,1124.00 ,862.00 ,1.00 ,1987.00 ,0.88 ,0.78 ,0.83 ,0.78 ,0.67 ,0.73 ,0.89 ,0.86 ,0.88 
San Juan,2008,55-64,1712.00 ,1582.00 ,3294.00 ,1701.00 ,1559.00 ,1.00 ,3261.00 ,1601.00 ,1436.00 ,1.00 ,3038.00 ,0.99 ,0.99 ,0.99 ,0.94 ,0.91 ,0.92 ,0.94 ,0.92 ,0.93 
San Juan,2008,65-,1730.00 ,1673.00 ,3403.00 ,1614.00 ,1613.00 ,,3227.00 ,1587.00 ,1606.00 ,,3193.00 ,0.93 ,0.96 ,0.95 ,0.92 ,0.96 ,0.94 ,0.98 ,1.00 ,0.99 
Skagit,2008,0TOTAL,44347.00 ,43170.00 ,87517.00 ,34456.00 ,30535.00 ,2.00 ,64993.00 ,29238.00 ,25523.00 ,,54761.00 ,0.78 ,0.71 ,0.74 ,0.66 ,0.59 ,0.63 ,0.85 ,0.84 ,0.84 
Skagit,2008,18-24,4800.00 ,5140.00 ,9940.00 ,3142.00 ,2667.00 ,,5809.00 ,1842.00 ,1477.00 ,,3319.00 ,0.65 ,0.52 ,0.58 ,0.38 ,0.29 ,0.33 ,0.59 ,0.55 ,0.57 
Skagit,2008,25-34,6656.00 ,6990.00 ,13646.00 ,4198.00 ,3664.00 ,,7862.00 ,3072.00 ,2545.00 ,,5617.00 ,0.63 ,0.52 ,0.58 ,0.46 ,0.36 ,0.41 ,0.73 ,0.69 ,0.71 
Skagit,2008,35-44,7084.00 ,7297.00 ,14381.00 ,4877.00 ,4328.00 ,1.00 ,9206.00 ,3854.00 ,3342.00 ,,7196.00 ,0.69 ,0.59 ,0.64 ,0.54 ,0.46 ,0.50 ,0.79 ,0.77 ,0.78 
Skagit,2008,45-54,8501.00 ,8291.00 ,16792.00 ,6817.00 ,6041.00 ,1.00 ,12859.00 ,5931.00 ,5129.00 ,,11060.00 ,0.80 ,0.73 ,0.77 ,0.70 ,0.62 ,0.66 ,0.87 ,0.85 ,0.86 
Skagit,2008,55-64,7672.00 ,7301.00 ,14973.00 ,6974.00 ,6429.00 ,,13403.00 ,6513.00 ,5907.00 ,,12420.00 ,0.91 ,0.88 ,0.90 ,0.85 ,0.81 ,0.83 ,0.93 ,0.92 ,0.93 
Skagit,2008,65-,9634.00 ,8151.00 ,17785.00 ,8448.00 ,7406.00 ,,15854.00 ,8026.00 ,7123.00 ,,15149.00 ,0.88 ,0.91 ,0.89 ,0.83 ,0.87 ,0.85 ,0.95 ,0.96 ,0.96 
Skamania,2008,0TOTAL,4190.00 ,4233.00 ,8423.00 ,3331.00 ,3272.00 ,2.00 ,6605.00 ,2740.00 ,2654.00 ,1.00 ,5395.00 ,0.79 ,0.77 ,0.78 ,0.65 ,0.63 ,0.64 ,0.82 ,0.81 ,0.82 
Skamania,2008,18-24,344.00 ,377.00 ,721.00 ,274.00 ,293.00 ,,567.00 ,140.00 ,143.00 ,,283.00 ,0.80 ,0.78 ,0.79 ,0.41 ,0.38 ,0.39 ,0.51 ,0.49 ,0.50 
Skamania,2008,25-34,552.00 ,560.00 ,1112.00 ,360.00 ,347.00 ,2.00 ,709.00 ,252.00 ,239.00 ,1.00 ,492.00 ,0.65 ,0.62 ,0.64 ,0.46 ,0.43 ,0.44 ,0.70 ,0.69 ,0.69 
Skamania,2008,35-44,758.00 ,728.00 ,1486.00 ,542.00 ,479.00 ,,1021.00 ,409.00 ,358.00 ,,767.00 ,0.72 ,0.66 ,0.69 ,0.54 ,0.49 ,0.52 ,0.75 ,0.75 ,0.75 
Skamania,2008,45-54,987.00 ,973.00 ,1960.00 ,802.00 ,776.00 ,,1578.00 ,676.00 ,634.00 ,,1310.00 ,0.81 ,0.80 ,0.81 ,0.68 ,0.65 ,0.67 ,0.84 ,0.82 ,0.83 
Skamania,2008,55-64,810.00 ,878.00 ,1688.00 ,716.00 ,740.00 ,,1456.00 ,674.00 ,675.00 ,,1349.00 ,0.88 ,0.84 ,0.86 ,0.83 ,0.77 ,0.80 ,0.94 ,0.91 ,0.93 
Skamania,2008,65-,739.00 ,717.00 ,1456.00 ,637.00 ,637.00 ,,1274.00 ,589.00 ,605.00 ,,1194.00 ,0.86 ,0.89 ,0.88 ,0.80 ,0.84 ,0.82 ,0.92 ,0.95 ,0.94 
Snohomish,2008,0TOTAL,263590.00 ,261680.00 ,525269.92 ,194816.00 ,173410.00 ,4627.00 ,372853.00 ,163920.00 ,142742.00 ,3402.00 ,310064.00 ,0.74 ,0.66 ,0.71 ,0.62 ,0.55 ,0.59 ,0.84 ,0.82 ,0.83 
Snohomish,2008,18-24,30591.00 ,33235.00 ,63825.99 ,19583.00 ,17191.00 ,985.00 ,37759.00 ,11860.00 ,9585.00 ,568.00 ,22013.00 ,0.64 ,0.52 ,0.59 ,0.39 ,0.29 ,0.34 ,0.61 ,0.56 ,0.58 
Snohomish,2008,25-34,46766.00 ,49247.00 ,96012.98 ,29904.00 ,25920.00 ,978.00 ,56802.00 ,22444.00 ,18650.00 ,710.00 ,41804.00 ,0.64 ,0.53 ,0.59 ,0.48 ,0.38 ,0.44 ,0.75 ,0.72 ,0.74 
Snohomish,2008,35-44,52216.00 ,54994.00 ,107209.98 ,36393.00 ,33076.00 ,899.00 ,70368.00 ,29783.00 ,26306.00 ,693.00 ,56782.00 ,0.70 ,0.60 ,0.66 ,0.57 ,0.48 ,0.53 ,0.82 ,0.80 ,0.81 
Snohomish,2008,45-54,55950.00 ,56593.00 ,112542.98 ,44045.00 ,41600.00 ,808.00 ,86453.00 ,38985.00 ,35819.00 ,650.00 ,75454.00 ,0.79 ,0.74 ,0.77 ,0.70 ,0.63 ,0.67 ,0.89 ,0.86 ,0.87 
Snohomish,2008,55-64,39222.00 ,38031.00 ,77252.99 ,33190.00 ,30510.00 ,514.00 ,64214.00 ,31266.00 ,28389.00 ,424.00 ,60079.00 ,0.85 ,0.80 ,0.83 ,0.80 ,0.75 ,0.78 ,0.94 ,0.93 ,0.94 
Snohomish,2008,65-,38845.00 ,29580.00 ,68425.00 ,31701.00 ,25113.00 ,443.00 ,57257.00 ,29582.00 ,23993.00 ,357.00 ,53932.00 ,0.82 ,0.85 ,0.84 ,0.76 ,0.81 ,0.79 ,0.93 ,0.96 ,0.94 
Spokane,2008,0TOTAL,179756.00 ,171749.00 ,351505.06 ,139084.00 ,118887.00 ,770.00 ,258741.00 ,117214.00 ,98321.00 ,502.00 ,216037.00 ,0.77 ,0.69 ,0.74 ,0.65 ,0.57 ,0.61 ,0.84 ,0.83 ,0.83 
Spokane,2008,18-24,27176.00 ,26654.00 ,53830.01 ,14610.00 ,12421.00 ,240.00 ,27271.00 ,9002.00 ,7055.00 ,135.00 ,16192.00 ,0.54 ,0.47 ,0.51 ,0.33 ,0.26 ,0.30 ,0.62 ,0.57 ,0.59 
Spokane,2008,25-34,29012.00 ,30578.00 ,59590.01 ,20959.00 ,18005.00 ,170.00 ,39134.00 ,15439.00 ,12563.00 ,109.00 ,28111.00 ,0.72 ,0.59 ,0.66 ,0.53 ,0.41 ,0.47 ,0.74 ,0.70 ,0.72 
Spokane,2008,35-44,29272.00 ,30237.00 ,59509.01 ,22203.00 ,19556.00 ,109.00 ,41868.00 ,18020.00 ,15498.00 ,73.00 ,33591.00 ,0.76 ,0.65 ,0.70 ,0.62 ,0.51 ,0.56 ,0.81 ,0.79 ,0.80 
Spokane,2008,45-54,34180.00 ,33385.00 ,67565.02 ,28315.00 ,24855.00 ,109.00 ,53279.00 ,24855.00 ,21353.00 ,78.00 ,46286.00 ,0.83 ,0.74 ,0.79 ,0.73 ,0.64 ,0.69 ,0.88 ,0.86 ,0.87 
Spokane,2008,55-64,27454.00 ,26221.00 ,53675.01 ,24821.00 ,22362.00 ,63.00 ,47246.00 ,23397.00 ,20974.00 ,47.00 ,44418.00 ,0.90 ,0.85 ,0.88 ,0.85 ,0.80 ,0.83 ,0.94 ,0.94 ,0.94 
Spokane,2008,65-,32662.00 ,24674.00 ,57336.00 ,28176.00 ,21688.00 ,79.00 ,49943.00 ,26501.00 ,20878.00 ,60.00 ,47439.00 ,0.86 ,0.88 ,0.87 ,0.81 ,0.85 ,0.83 ,0.94 ,0.96 ,0.95 
Stevens,2008,0TOTAL,16327.00 ,16135.00 ,32462.00 ,13783.00 ,12875.00 ,218.00 ,26876.00 ,11291.00 ,10327.00 ,177.00 ,21795.00 ,0.84 ,0.80 ,0.83 ,0.69 ,0.64 ,0.67 ,0.82 ,0.80 ,0.81 
Stevens,2008,18-24,1304.00 ,1502.00 ,2806.00 ,1195.00 ,1162.00 ,35.00 ,2392.00 ,621.00 ,537.00 ,22.00 ,1180.00 ,0.92 ,0.77 ,0.85 ,0.48 ,0.36 ,0.42 ,0.52 ,0.46 ,0.49 
Stevens,2008,25-34,1914.00 ,1756.00 ,3670.00 ,1470.00 ,1318.00 ,27.00 ,2815.00 ,940.00 ,801.00 ,21.00 ,1762.00 ,0.77 ,0.75 ,0.77 ,0.49 ,0.46 ,0.48 ,0.64 ,0.61 ,0.63 
Stevens,2008,35-44,2637.00 ,2581.00 ,5218.00 ,1976.00 ,1723.00 ,31.00 ,3730.00 ,1551.00 ,1267.00 ,25.00 ,2843.00 ,0.75 ,0.67 ,0.71 ,0.59 ,0.49 ,0.54 ,0.78 ,0.74 ,0.76 
Stevens,2008,45-54,3659.00 ,3462.00 ,7121.00 ,3096.00 ,2754.00 ,40.00 ,5890.00 ,2597.00 ,2258.00 ,34.00 ,4889.00 ,0.85 ,0.80 ,0.83 ,0.71 ,0.65 ,0.69 ,0.84 ,0.82 ,0.83 
Stevens,2008,55-64,3334.00 ,3424.00 ,6758.00 ,3012.00 ,2897.00 ,41.00 ,5950.00 ,2763.00 ,2601.00 ,36.00 ,5400.00 ,0.90 ,0.85 ,0.88 ,0.83 ,0.76 ,0.80 ,0.92 ,0.90 ,0.91 
Stevens,2008,65-,3479.00 ,3410.00 ,6889.00 ,3034.00 ,3021.00 ,44.00 ,6099.00 ,2819.00 ,2863.00 ,39.00 ,5721.00 ,0.87 ,0.89 ,0.89 ,0.81 ,0.84 ,0.83 ,0.93 ,0.95 ,0.94 
Thurston,2008,0TOTAL,97476.00 ,90046.00 ,187522.00 ,78895.00 ,68038.00 ,1276.00 ,148209.00 ,67275.00 ,56297.00 ,997.00 ,124569.00 ,0.81 ,0.76 ,0.79 ,0.69 ,0.63 ,0.66 ,0.85 ,0.83 ,0.84 
Thurston,2008,18-24,11756.00 ,11579.00 ,23335.00 ,8008.00 ,7038.00 ,81.00 ,15127.00 ,5194.00 ,4056.00 ,43.00 ,9293.00 ,0.68 ,0.61 ,0.65 ,0.44 ,0.35 ,0.40 ,0.65 ,0.58 ,0.61 
Thurston,2008,25-34,16169.00 ,16006.00 ,32175.00 ,12197.00 ,10463.00 ,332.00 ,22992.00 ,9211.00 ,7419.00 ,229.00 ,16859.00 ,0.75 ,0.65 ,0.71 ,0.57 ,0.46 ,0.52 ,0.76 ,0.71 ,0.73 
Thurston,2008,35-44,16896.00 ,16589.00 ,33485.00 ,12744.00 ,11370.00 ,253.00 ,24367.00 ,10499.00 ,8975.00 ,212.00 ,19686.00 ,0.75 ,0.69 ,0.73 ,0.62 ,0.54 ,0.59 ,0.82 ,0.79 ,0.81 
Thurston,2008,45-54,19362.00 ,17870.00 ,37232.00 ,16088.00 ,13678.00 ,244.00 ,30010.00 ,14139.00 ,11743.00 ,200.00 ,26082.00 ,0.83 ,0.77 ,0.81 ,0.73 ,0.66 ,0.70 ,0.88 ,0.86 ,0.87 
Thurston,2008,55-64,16393.00 ,14735.00 ,31128.00 ,15126.00 ,13245.00 ,193.00 ,28564.00 ,14263.00 ,12303.00 ,159.00 ,26725.00 ,0.92 ,0.90 ,0.92 ,0.87 ,0.83 ,0.86 ,0.94 ,0.93 ,0.94 
Thurston,2008,65-,16900.00 ,13267.00 ,30167.00 ,14732.00 ,12244.00 ,173.00 ,27149.00 ,13969.00 ,11801.00 ,154.00 ,25924.00 ,0.87 ,0.92 ,0.90 ,0.83 ,0.89 ,0.86 ,0.95 ,0.96 ,0.95 
Wahkiakum,2008,0TOTAL,1617.00 ,1617.00 ,3234.00 ,1391.00 ,1328.00 ,,2719.00 ,1196.00 ,1119.00 ,,2315.00 ,0.86 ,0.82 ,0.84 ,0.74 ,0.69 ,0.72 ,0.86 ,0.84 ,0.85 
Wahkiakum,2008,18-24,81.00 ,101.00 ,182.00 ,75.00 ,95.00 ,,170.00 ,50.00 ,48.00 ,,98.00 ,0.93 ,0.94 ,0.93 ,0.62 ,0.48 ,0.54 ,0.67 ,0.51 ,0.58 
Wahkiakum,2008,25-34,144.00 ,156.00 ,300.00 ,111.00 ,97.00 ,,208.00 ,66.00 ,67.00 ,,133.00 ,0.77 ,0.62 ,0.69 ,0.46 ,0.43 ,0.44 ,0.59 ,0.69 ,0.64 
Wahkiakum,2008,35-44,208.00 ,206.00 ,414.00 ,159.00 ,136.00 ,,295.00 ,131.00 ,102.00 ,,233.00 ,0.76 ,0.66 ,0.71 ,0.63 ,0.50 ,0.56 ,0.82 ,0.75 ,0.79 
Wahkiakum,2008,45-54,299.00 ,306.00 ,605.00 ,245.00 ,227.00 ,,472.00 ,193.00 ,186.00 ,,379.00 ,0.82 ,0.74 ,0.78 ,0.65 ,0.61 ,0.63 ,0.79 ,0.82 ,0.80 
Wahkiakum,2008,55-64,413.00 ,385.00 ,798.00 ,365.00 ,344.00 ,,709.00 ,347.00 ,305.00 ,,652.00 ,0.88 ,0.89 ,0.89 ,0.84 ,0.79 ,0.82 ,0.95 ,0.89 ,0.92 
Wahkiakum,2008,65-,472.00 ,463.00 ,935.00 ,436.00 ,429.00 ,,865.00 ,409.00 ,411.00 ,,820.00 ,0.92 ,0.93 ,0.93 ,0.87 ,0.89 ,0.88 ,0.94 ,0.96 ,0.95 
Walla Walla,2008,0TOTAL,21999.00 ,22799.00 ,44797.99 ,16720.00 ,14549.00 ,59.00 ,31328.00 ,12914.00 ,11081.00 ,29.00 ,24024.00 ,0.76 ,0.64 ,0.70 ,0.59 ,0.49 ,0.54 ,0.77 ,0.76 ,0.77 
